gene_id	SYMBOL	KI_1	KI_2	KI_3	KI_4	KI_5	KO_1	KO_2	KO_3	KO_4	KO_5	WT_1	WT_2	WT_3	WT_4	WT_5
ENSMUSG00000040767	Snrnp25	8.85823164040153	8.798421223277032	8.952331758027436	8.712067722712153	8.848407526888364	8.775088411668374	8.715979450447888	8.41257342919865	8.646125191421394	8.788577164860131	8.718575085754491	8.733156074370529	8.9422375644888	9.00951709405827	8.813998810128536
ENSMUSG00000040770	Il25	5.895839036659847	5.69523342089743	5.90023194669411	5.69523342089743	5.69523342089743	5.9577419537477	5.69523342089743	5.69523342089743	5.895074807675305	5.69523342089743	5.69523342089743	5.961104602605574	5.69523342089743	5.881328715631471	5.69523342089743
ENSMUSG00000040771	Oard1	9.798120933686809	9.621071551165848	9.762621618756354	9.7441192007729	9.84151592820785	9.598667130471945	9.62365749775099	9.514262744867965	9.541623347118106	9.710619540571328	9.59430476834763	9.53593873812163	9.649455229962816	9.739791667467024	9.750989320615025
ENSMUSG00000040774	Cept1	12.036468947678257	11.553569524811016	11.752311249859037	11.708959016303567	11.713816457909164	11.814810445061378	11.650246052726793	11.579351975542226	11.608205162154263	11.826478869067138	11.688925730712548	11.515221259353181	11.83889046636791	11.765616031941894	11.641857143453448
ENSMUSG00000040775	Gm9772	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743	5.69523342089743
ENSMUSG00000040782	Cop1	12.433721456954517	12.303076167473558	12.378227094046162	12.325039123223169	12.292863953545131	12.462456855097146	12.316991975725502	12.267360579532419	12.439027072103785	12.256154173761619	12.29498813457212	12.145466365993029	12.442947814998686	12.282885944147688	12.285911754339926
ENSMUSG00000040785	Ttc3	12.211208078926127	12.089506591917994	12.349254131932465	12.069777139201289	12.409665113252059	12.28410525623755	12.315289194222737	12.551612702924926	12.3419114945815	12.148018112688359	12.107555178134373	12.366967417618051	12.289503981375724	11.901416531735379	12.414395842725416
ENSMUSG00000040794	C1qtnf4	6.679849092699366	6.829643167693308	6.826639214370773	6.907711398063795	6.469046350039612	6.591368450850812	6.693114381043051	6.540467678326052	6.6375645294211045	6.538148467517981	6.592196884645328	6.705629134027919	6.8440694006646146	6.574655165942406	6.650572558808439
ENSMUSG00000040795	Iqcc	8.964661138090904	8.890292730547479	8.994883638788469	8.88671964192791	8.9771572860179365	9.034103029242322	9.096737948602168	8.953339693894339	9.248024165296071	9.067146656630579	9.038748843134304	9.032818333059089	9.08673872938627	8.972415701112928	9.080079877586071
ENSMUSG00000040797	Iqsec3	6.769864363261677	6.507438937003043	6.59798584689768	6.824301542867575	6.795480955417357	6.955885546493634	6.30700382450459	6.6060996029587065	7.366556731926545	7.239899430297467	7.056257248802669	6.705629134027919	7.544736418652926	7.508752387782315	6.863218952282288
ENSMUSG00000040808	S100g	6.463685165228463	6.612852181836578	6.826639214370773	8.743242016437728	7.465708038055338	6.384159816069733	6.474192719437868	7.77799596918746	6.509027433257834	6.376608838332804	7.949456290763952	7.108449853923777	7.4556964956039415	6.610907915924539	7.063413928691951
ENSMUSG00000040809	Chil3	6.43819845018685	7.663825382458288	6.8433163467117355	6.5140924839303125	6.441520203706591	6.452890129430653	6.826595597357074	6.329170369518603	6.140678198921354	7.023294623788308	6.10151579550057	6.224751330189641	6.087170802152129	6.555884051910664	6.228906645878381
ENSMUSG00000040811	Eml2	10.000182228483153	10.117912995774756	9.947532495146357	10.111694119963271	9.868778841411505	10.125391877537979	9.860358787004461	10.236563139866037	9.96305554468107	10.044166650267734	10.107941950124243	10.270574513603616	9.9243710115225	10.073501744461682	10.183183745150817
ENSMUSG00000040812	Agbl2	6.223458224656668	6.23091390760865	6.234912795226341	6.293017132837896	6.5458187561912196	6.474343770726066	6.30700382450459	6.22688703299548	6.554271607057269	6.312583997050674	6.531997026755353	6.392842049150225	6.4721009003124115	6.536644573338538	6.3315672156899945
ENSMUSG00000040813	Tex264	10.512134745047867	10.08836129376509	10.29734233083913	10.339154508551946	10.477338904498433	10.412995502615484	10.247506963099768	10.307841785125053	10.315735604697561	10.451252791702746	10.618091776624489	10.493870040312451	10.546840712440439	10.604941654642012	10.319199026680607
ENSMUSG00000040818	Dennd6a	11.826083675392498	11.909091471733584	11.781383794637678	11.888310588046245	11.734745183960547	11.588888332950054	11.759484737910547	11.678016024916586	11.741332947000625	11.792049652990968	11.523731857248293	11.505180857222218	11.632289307927643	11.530651260796208	11.763775914765773
ENSMUSG00000040820	Hlcs	9.242960337479339	9.592723804981427	9.442990031859932	9.750200664117878	9.667997822103919	9.426311310116098	9.420367134348144	9.557934942364172	9.506325943015282	9.374287127230252	9.54700219193521	9.537660838069634	9.357889265386156	9.482612649323821	9.592795793552854
ENSMUSG00000040822	1700123O20Rik	9.949705801775266	9.861232461903883	9.902304083384447	9.859694018010105	9.893875450025202	9.667707327766575	9.793222405511111	9.811663138956716	9.596718823929072	9.928184038155644	9.849340426030052	9.874942317195327	9.779832740217469	9.780155015485214	9.844285744176718
ENSMUSG00000040824	Snrpd2	11.119983351305484	10.931954337083873	10.949066015137127	10.91334591331876	11.031742852933489	10.818557266360195	11.142359695044343	10.84354695631543	10.620807354149179	10.799740013155139	10.977293189372016	11.228866651489405	10.549315315703703	10.84208468501501	11.015608455077192
ENSMUSG00000040828	Catsperd	6.955864054014258	6.829643167693308	7.0513359328181116	7.236418985669346	6.96128243831055	7.037298374174489	7.584580581052495	7.362610578375249	7.1078282376125825	6.462035133275089	7.21951411449485	7.064618175234253	6.958406797259506	6.66242548795952	7.231742268863449
