UniqueCount	AmbigCount
0	3
0	3
1	4
0	10
1	1
0	1
0	0
0	2
0	2
0	0
0	0
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	578
5	525
4	337
8	195
0	550
0	11
3	19
11	21
2	53
0	239
8	1011
0	1033
1	496
9	375
0	264
0	304
0	32
22	200
0	0
0	0
0	0
20	0
4	2679
0	2687
52	1921
24	0
8	46
2	132
9	1240
40	1135
35	0
71	381
36	304
0	151
44	0
0	0
5	0
34	0
0	0
193	0
82	0
0	0
0	0
5752	941
6	621
0	383
1179	108
2	108
36	0
108	0
0	0
0	1
0	0
0	0
0	0
0	12
0	12
0	7
0	6
0	0
0	0
0	0
0	0
0	2
0	2
3	0
0	0
1	0
0	0
1	0
0	0
7	0
2	0
0	149
1	2765
52	176
2	176
0	0
1	47
22	117
221	117
13	0
23	0
0	0
0	0
0	8
0	0
36	484
0	243
0	412
54	130
40	0
1551	0
1	0
4	0
2	10
5	13
1	13
2	5768
407	28701
60	19215
67	6291
8	20259
39	12236
2158	1907
41	1903
0	0
5	0
0	474
0	458
0	439
0	456
1	437
1	0
5	0
0	0
2	649
0	683
0	629
0	366
0	644
1	614
6	429
0	19
0	47
9	68
0	32
0	50
16	101
1	31
942	221
0	130
46	179
10	13
3	0
351	895
34	903
18	702
1	596
0	696
0	366
6	129
6	4
0	6
2	10
0	9
1	0
0	0
11	987
1	190
113	988
3	48
6	41
95	72
0	45
0	0
1	10
0	0
0	0
0	9
51	9
0	0
22	15
0	6
0	10
0	3
0	0
0	0
0	0
1	8
0	1
0	0
99	0
2	0
1	0
2	0
0	0
0	13
0	7
3	15
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	265
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	2
0	0
0	0
1494	186
8	0
0	0
0	43
8	1
0	0
23	145
3	116
0	0
0	0
0	0
0	0
1	0
1	2
0	2
0	1
0	0
115	1862
0	1866
1	340
0	287
1	46
0	0
0	0
0	0
6	0
169	2004
0	0
1	2004
0	488
0	488
3	0
0	0
26	0
467	26
0	26
0	0
0	0
49	136
21	136
4	0
225	555
17	526
11	293
2	0
11	1
0	0
24	13
1	11
0	7
0	0
793	354
0	0
1	0
1	354
0	3
0	0
0	1
0	0
0	66
2	67
0	19
0	22
0	23
3	0
0	8
8	81
0	0
2	0
0	0
0	0
0	479
0	479
2	479
3	381
0	99
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
2	0
0	0
132	86
0	86
0	36
0	0
0	0
0	0
0	0
4	0
0	0
24	1102
717	1454
0	286
0	1322
0	688
0	562
21	644
238	67
7	67
0	0
0	0
0	1320
0	4353
2	4526
0	4494
16	2367
279	4494
1	296
0	2411
288	874
5	0
0	0
0	41
0	41
0	0
0	0
2	0
0	0
0	0
0	0
0	64
3	7665
2	1141
11	13575
98	147266
29	41696
78	81875
70	106089
8	1800
2	243
1	104
150	1732
8	100
2	172
0	0
0	0
0	0
0	0
0	0
0	12
0	14
0	21
2	21
0	20
0	6
0	10
0	0
1	0
0	0
0	1
0	0
0	0
0	0
0	0
2	0
0	0
2	0
0	0
0	0
2	3
0	0
0	0
1	0
2	0
4	0
3	0
4	0
4	0
7	0
3	0
7	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	11
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
6	571
0	0
0	0
0	0
0	0
0	0
0	36
0	0
2	4091
0	4089
6	1297
2	43
5	20
21	614
39	556
6	549
63	24
0	1
36	482
8	268
84	0
1	30
140	0
24	3
14	8334
0	8506
0	8506
29	7498
74	5224
10	116
0	1
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	100
0	0
0	0
6	5
9	4
1	4
0	0
0	0
0	1
0	0
2	14
0	0
0	1
0	0
1	1
0	0
0	0
0	0
0	0
0	0
49	0
0	75
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
430	101
11	101
1	0
22	0
33	0
0	0
0	15
0	15
0	0
0	13
31	43
0	526
0	514
12	40
10	40
0	513
5	338
0	20
1	306
379	76
2	72
0	21
0	0
17	4
0	634
1	705
0	76
0	63
0	94
0	58
0	112
1792	151
3	18
2	36
0	12
0	12
0	14
0	0
0	3
0	0
1	0
10	11252
1	0
0	0
0	0
0	1942
0	163
0	155
0	1022
0	9706
0	11305
2	11242
12	0
0	71
4	43
0	0
357	134
154	1639
69	3015
0	9754
17	197
0	0
0	0
19	175
881	3143
0	3924
0	0
6	140
0	285
1	245
0	0
0	0
0	0
2	0
35	2
235	0
0	0
116	331
10	328
0	1
950	480
45	6
0	186
5	275
0	322
0	43
1	353
0	8
17	1
310	427
6	310
3	205
61	5
1	0
0	3
1	3
1	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
31	29
0	16
5	5
0	0
0	0
2	23
0	7
0	4
0	8
0	0
72	0
0	6338
23	6442
30	581
2	376
0	397
0	177
2	72
0	0
5	64
368	1503
7717	1656
41	164
3	151
0	0
3	1
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1985	1391
97	1391
0	0
3	0
1042	7492
42	3217
76	7286
0	0
5	154
0	423
1	1686
16	7
28	2616
0	627
5	329
9	53
1606	328
83	328
0	171
0	38
1	18
1	121
45	339
0	610
0	572
1	661
0	925
15	844
162	0
0	827
0	13
8	43
0	24
0	0
0	2063
0	2150
0	1090
10	1093
0	0
3	195
0	121
0	54
133	71
0	0
0	1
0	1
0	0
4	55
65	317
48	301
0	286
1	280
8	18
1	19
31	5
6765	2093
25	2039
94	0
0	28
0	754
3	727
8	39
25	6
3	147
0	0
1	98
0	97
0	71
2	25
7	6
1	3
24	191
0	178
0	55
1	11
0	57
16	19
12	1223
15	1220
6	1218
8	1223
3	162
6	78
1	19
2	20
76	0
3	0
0	10
0	6
0	6
0	3
0	1
0	0
0	0
0	4
0	2
0	0
6	2956
920	3642
11	1023
87	442
10	51
0	2303
4071	1046
7	65
31	310
0	708
0	508
2	111
0	201
0	2
0	2
0	0
0	0
0	0
92	297
0	0
0	0
1	18
10	50
1	229
0	5775
19	5775
83	1502
6	224
14	301
0	328
6	410
0	232
3	0
141	0
226	0
0	5
0	0
0	26
2	26
0	28
0	36
4	36
0	26
0	33
0	0
0	4
0	0
1	1
0	0
0	0
0	0
0	9
0	9
4	9
0	0
0	5
244	569
75	5
23	460
0	493
0	544
8	0
1	0
1	0
0	435
0	164
0	450
0	319
0	313
0	310
0	54
2835	7
19	7
52	940
59	1023
4	584
3	512
4	969
0	100
6	529
0	17916
144	18269
112	6223
0	4310
11	244
0	591
101	145
26	145
269	104
363	201
35	696
443	798
0	0
7	4
0	0
12	0
0	62
0	62
0	64
0	62
0	57
53	157
0	155
1	101
17	9
1	0
0	14
38	24
1	18
0	24
6	295
48	424
18	9
2	190
20	96
95	1005
76	907
3	12
59	1
0	585
0	900
5	142
0	0
0	0
0	0
0	0
0	0
0	0
370	1485
130	1200
1	1441
212	1248
1	324
19	941
0	596
43	11
451	1876
85	1876
3	89
0	275
1	315
178	629
15	586
13	25
3	13
3	43
12	25
3	20
14	0
4	7
0	49
0	26
1	3
0	0
0	71
0	70
0	66
0	7
0	0
0	0
0	0
1	13
0	0
0	0
0	0
0	5
0	0
0	0
11	52
0	52
3	0
0	40
0	39
0	7
0	40
0	5
0	0
0	0
2	3
0	3
0	0
0	0
0	0
149	1065
0	17
0	338
53	0
4	795
0	0
0	0
0	0
9	14
443	21
0	0
6	0
2	5
477	9739
35	6164
43	7053
32	7111
4	3144
10	5162
68	662
2	36
0	580
4	551
5	29
7	0
0	12
0	12
13	1078
0	1078
1	789
0	170
77	826
17	0
2338	1547
6	680
14	33
3	203
0	0
0	2
48	0
0	0
2	1
0	1
0	0
0	0
0	0
0	0
39	3296
0	3373
52	31
0	940
12	2848
0	2662
0	2598
2	2999
1	2719
0	189
0	29
14	0
1	133
0	86
0	362
61	2
39	139
5	146
0	0
0	15
1	0
0	47
0	35
2	0
8	0
6	1271
52	0
35	1284
3	13
32	17
7	111
106	110
0	20
4	0
2	2004
0	400
8	2644
2236	2270
0	2377
2	7
0	6
0	8
0	17
0	18
10	18
59	22
1	15
5	13
0	7
0	0
0	0
207	268
1	101
0	0
0	29
0	136
3238	1176
35	1167
0	0
14	7
19	0
1	587
1	579
15	33
31	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	32
0	0
0	0
4	32
0	0
0	0
0	0
15	831
31	438
44	539
142	212
1	351
0	0
2	407
17	229
9	3
0	2
0	0
0	1
0	0
0	0
3	1174
0	1163
68	90
0	0
0	156
0	27
4	201
22	208
0	73
12	0
1143	0
448	972
1	972
0	56
0	984
0	0
0	0
0	0
0	123
0	79
2293	652
4	52
72	0
0	420
0	186
102	0
4	0
0	0
0	0
2	0
10	0
115	762
2	625
10	290
3	239
0	40
1	32
1	34
0	0
0	45
2	1
0	0
0	0
0	0
0	72
17	3899
182	687
1	972
30	3950
1	2855
0	2722
0	490
14	837
13	162
0	0
0	0
0	0
0	0
83	39
0	39
0	338
0	309
0	277
6	307
0	246
2	297
0	271
0	59
3	45
0	56
0	69
3	49
0	70
0	43
0	63
19	586
0	546
0	473
6	344
0	120
3	66
0	4
0	766
8	5
10	776
3	10
72	7
33	746
11	746
2	48
4	16
7	139
0	141
0	1
0	1
0	0
0	0
0	0
1	0
1	187
1	75
0	170
0	23
0	0
41	0
0	0
0	145
0	0
5	0
0	0
0	0
0	0
0	0
150	3460
28675	13711
101	542
0	129
28	429
0	2765
0	2788
1	4335
4286	1506
31	287
10	1219
3	133
127	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	1317
7	1232
5	170
1	170
0	789
2	19
32	629
4	183
2	124
0	0
19	564
0	1
0	0
2279	617
93	620
0	58
5	106
0	174
1	143
0	206
37	181
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
2	0
0	109
0	109
8	1
7	11
0	1
2	0
0	0
1	44
4	17
0	1
0	1
0	0
0	0
697	593
3	513
0	104
0	80
56	0
3	0
0	0
0	2
0	0
0	5
0	0
0	0
0	0
0	0
7	160
0	0
0	0
0	0
0	0
0	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
9	3
0	0
0	0
0	0
0	0
0	0
978	0
0	0
0	0
6	420
0	370
1	546
42	523
0	498
1	220
0	147
3	147
2	15
37	84
2	0
2	0
0	0
1	1
0	1
86	3040
0	3006
0	2912
4	2973
24	97
0	132
16	26
3	362
0	452
4	3
3	483
0	63
45	357
0	0
24	0
42	67
42	0
0	0
0	0
0	5
0	34
3	34
2	7
2	1281
0	8
0	4
2	0
1	1984
0	2684
0	1806
15	2553
9	392
0	1774
13	36
12	476
3	2302
0	0
11	65
0	1168
3	408
788	1857
3	1604
0	196
1	12
1	23
0	130
113	2975
16	1827
30	1892
0	185
0	341
0	463
67	75
33	269
381	175
17	389
0	116
0	0
0	0
21	2994
119	3121
0	1074
2	274
0	208
2	1
1	2
0	0
0	0
0	327
6	184
0	184
2	90
21	57
0	65
33	159
0	66
8	27
45	0
526	5335
3	4550
47	1275
20	2827
2	397
38	2101
79	0
0	0
387	177
0	150
11	73
0	23
0	27
0	22
28	1
0	426
0	138
118	429
0	2
0	58
0	0
1	29
38	678
2	678
0	678
0	107
0	99
0	99
0	98
0	0
0	0
0	0
0	0
0	0
76	188
0	0
4	185
32	43
1	36
2	17
0	15
1	4
12	0
27	82
885	163
0	199
4	257
10	190
1	61
86	107
12	226
1	225
4	119
0	1215
0	0
0	0
17	1442
10	412
3	418
2	150
0	84
2	0
0	0
0	0
0	0
1	3
0	0
0	0
2100	356
66	42
4	314
0	0
0	101
0	101
0	0
0	3
0	0
0	0
0	11
0	4
1	0
0	0
0	0
0	1
0	1
0	0
0	0
1233	120
4	43
6	65
0	0
3032	618
42	0
0	610
120	1
35	31
0	0
11	205
19	553
0	553
15	32
0	220
6	90
0	14
0	0
0	0
9	0
7	23
9	178
15	0
1	71
3	77
10	143
0	84
0	52
0	0
55	0
6586	7431
0	3355
254	497
831	4564
23	574
6	1214
8	1110
1	522
18	0
5	411
879	419
45	5
43	8
27	1
6859	2528
43	2134
2	1255
1690	518
21	478
1	0
0	13
2	1688
8	2857
9	2671
0	646
1	1048
2	581
5	69
31	0
0	4
50	81
1	55
2	52
0	11
1	12
9	6
1	6
1275	4
0	0
1	1
0	1
0	1
0	1
0	26
1	1
0	0
0	0
0	0
167	5
75	0
0	124
17	0
0	5
0	6
0	0
0	6
0	0
0	0
0	6
0	0
0	0
37	2133
85	2226
0	1934
8	38
41	1
5	49
0	3
0	1
81	50
6	0
0	0
0	0
0	0
0	0
0	0
16	0
404	21
0	10
2	10
9	171
24	136
0	159
0	59
0	79
1	59
6	16
0	32
0	36
2	45
246	117
103	117
0	0
0	0
0	0
3	0
0	0
0	68
0	21
0	207
0	764
3	0
0	89
0	789
0	226
0	698
112	779
35	7
1	2
0	0
50	788
0	67
0	0
2	181
0	259
4	253
1	171
0	37
4	53
0	28
22	75
16	14
2	100
61	78
784	107
26	105
65	63
46	63
0	0
11	2
0	0
0	0
0	0
3	2
142	209
0	209
4	12
4	0
0	4
2	0
2	0
84	0
5156	7371
0	2467
0	5814
0	5206
88	3406
2	394
48	564
257	1127
167	2572
1	2507
1	2005
88	157
4	753
0	329
166	1924
4	235
9	358
17	358
1	384
9	323
0	72
7	196
0	98
19	98
1	75
46	0
34	646
0	391
0	136
0	112
0	601
0	118
30	7
0	40
518	464
2	449
0	0
1	28
0	22
4	17
12	19
11	0
3	19
665	804
0	788
1	618
0	424
0	32
1	3
0	4
22	0
0	4
949	5
0	0
0	0
1	537
0	4
23	3
0	1
1	9
0	8
1	5
1	1
2	0
0	0
9	167
7	1324
0	337
1	19
3	37
1	146
0	1090
1913	2002
105	686
92	132
0	2171
320	14
0	292
0	0
263	3431
2	2911
234	0
9	3347
0	2827
0	0
1710	1514
0	1279
11	208
0	0
1	177
6	179
17	32
43	48
23	119
4	260
0	291
2	314
0	32
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
8	272
5	272
0	228
1	108
0	58
0	64
1	30
0	23
0	23
0	1
0	1
4	48
0	1
1	1
0	1
0	1
1	0
0	0
0	0
0	0
0	0
133	1035
3	978
6	553
0	63
26	6
0	0
0	0
0	0
0	0
0	0
3	0
991	2
2	0
2	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	138
0	0
0	0
0	0
0	0
0	0
1599	829
0	574
14	282
38	0
6	0
2	360
2	1798
11	246
3	339
24	255
429	1957
0	178
2	300
5	223
0	0
2	618
0	0
1	338
0	510
0	176
21	327
0	0
2	322
0	0
6185	79
73	0
8	70
64	7
0	0
2208	17
99	0
0	0
0	16
23	1
0	0
0	20
1	20
0	6
0	0
1	0
183	516
0	516
11	516
11	3
2	1
0	155
0	138
4	56
13	158
24	4
0	14
26	0
152	167
0	151
0	157
0	117
4	70
17	4
1	23
2701	4184
117	114
88	472
127	1
0	2500
1	1681
5	2217
65	78
0	0
1	207
48	7
1	389
0	1064
3	914
8	0
1	1115
0	242
0	823
0	730
23	105
0	20
2	309
2	48
0	258
0	107
0	152
0	154
3480	1458
13	295
0	1446
11	1425
43	86
175	24
618	0
2	6
0	560
0	0
0	4
0	0
0	0
0	0
109	2129
0	0
38	6
2	6
0	0
0	0
0	0
2	0
0	0
14	0
0	4
2	110
24	6
0	6
0	1
1	5
41	5
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	209
0	2052
123	109
72	501
0	900
0	1848
163	0
109	0
45	0
0	0
0	0
31	0
0	0
0	0
0	0
25	0
0	0
2	0
0	0
1	806
51	838
7	3481
2	3484
4	2267
569	2264
44	3267
5	3270
0	0
58	0
0	0
0	686
0	0
0	0
0	0
0	3656
0	3634
3	3618
65	20
8	436
0	408
0	0
0	35
36	35
16	5
0	15
670	0
25	286
13	3859
5	624
0	176
53	3697
0	441
43	25
93	1866
35	1653
0	0
0	247
1	416
1	179
14	5
381	8261
0	2388
1	5768
0	836
13	5692
6	5277
48	1176
0	1311
28	1136
0	9
0	0
0	0
4	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	16
0	0
0	16
0	0
0	0
8	84
0	333
0	608
8	282
4	86
4	345
1	568
0	97
0	537
7	0
4	47
0	0
37	0
4	18
0	0
0	0
0	0
0	0
0	0
85	581
11	299
0	592
2	120
6	23
0	49
0	0
0	0
0	0
2	0
1671	281
21	281
0	0
0	0
4	106
2	2
1	0
0	0
0	0
1	722
8	588
27	101
0	564
0	2568
912	2706
5	461
8	504
0	610
71	0
124	1
4	334
29	332
1	45
0	36
0	0
0	0
34	3
0	1
6	3
0	667
0	297
0	53
0	651
1792	932
8	928
8	0
2	355
263	374
0	128
10	119
0	0
6	39
1	0
64	3467
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	0
0	0
0	1
1	1
6	1
0	1
613	7957
1	7959
0	1781
2	1646
0	1038
2	455
0	4
0	242
0	873
42	494
26	34
9	241
907	1835
42	238
63	528
0	57
0	1896
9	113
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
11	20
0	354
0	408
1	0
1	0
0	412
0	406
0	0
0	152
24	38
2	21
0	23
0	0
0	144
0	388
0	373
0	37
0	11
0	126
0	30
11	7
0	7
0	25
0	29
0	32
1	22
0	28
0	0
16	67
0	8
0	5
0	59
0	0
0	8
1	0
24	40
88	1637
12	1613
0	1638
0	497
27	374
3	708
5	455
62	0
102	0
29	2
50	325
1	0
173	2
74	0
17	321
2	0
42	0
2116	730
0	730
14	29
0	0
0	0
0	7
0	8
0	7
0	7
0	5
0	0
0	0
0	0
1	258
0	0
14	687
48	687
0	587
3	32
0	184
30	14
69	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	51
2	51
0	0
0	21
0	0
0	0
0	5
0	0
0	0
2	0
3	0
2	0
0	0
0	0
0	0
6	0
5	0
0	0
460	192
0	184
7	146
0	100
0	89
0	76
0	19
26	0
17	0
3	31
6	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
431	2
2	0
1	1
16	8
0	2
2	6
0	0
0	0
0	0
1711	1534
40	15
0	139
6	1532
4	290
0	221
9	35557
0	33212
0	32715
0	34616
0	34105
316	34888
12	35048
82	15030
9	1030
16	4465
5	2005
44	1102
152	7284
12	495
2	6701
35	5748
0	2243
4	2
0	0
13	1
1	1
0	0
1	5
0	0
1	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
2	24
1	0
26	0
944	26
0	5931
1	5928
4979	359
0	112
0	60
2	180
1	115
12	1
0	1
1275	4
8	0
0	45
0	66
0	134
8	347
6	404
0	580
0	708
2	656
32	502
1	67
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3891	4929
41	4490
4	622
18	37
129	407
0	407
1	221
3973	8167
4	8163
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7300
13	7165
0	7315
0	1716
0	3385
34	3262
1	3192
0	3322
0	114
4	180
0	180
0	87
2	314
15	343
7	393
1	434
0	250
0	139
44	273
47	52
0	143
0	48
2	16
0	1
0	1
0	22
8	22
0	1
0	1
0	0
0	0
0	0
1260	5224
221	5176
4	4921
8	0
317	3225
66	2030
28	3225
0	411
17	668
0	0
1	60
176	163
1	90
12	55
0	55
0	151
2	117
7	0
6	6404
140	5312
31	5908
603	6095
6	390
0	846
1	537
6	518
0	19
29	19
13	0
5	35
4	0
0	11
0	2
1	10
0	0
0	129
0	181
0	183
0	138
1	49
0	9
0	1
0	28
4	15
0	21
0	20
79	1884
43	1789
2	130
0	0
10507	3772
0	2806
7	553
25	966
440	1294
0	1294
1	406
56	793
6	35
1	26
2	2
42	0
1399	295
5	219
1	64
0	7
0	4
0	3
0	3
0	6
0	5
0	0
0	7
0	7
0	0
0	0
15	513
25	514
2	436
5	431
3	400
3	230
0	246
4	21
0	0
15	224
6	237
0	237
0	20
0	513
0	552
17	498
1	73
0	167
0	87
0	5
0	55
6	23
1	2
0	107
1	107
0	72
0	23
0	74
0	12
0	0
0	44
0	54
107	2132
0	84
12	27
0	37
0	925
0	110
0	35
29	11
3	1369
17	754
0	114
646	384
88	147
25	237
0	4
0	4
0	0
0	0
0	0
0	0
0	0
1108	661
0	0
1	661
953	186
0	184
0	0
0	0
0	2
0	2
0	1
7	0
3	0
0	0
1	0
2	0
0	0
0	0
918	332
72	332
1	0
138	0
81	3
2	3
188	1763
82	1632
19	1224
9	1756
6	43
2	13
5	292
3	152
1	1800
0	1982
55	1766
0	95
0	1820
4	49
9	6
0	0
0	252
0	445
16	508
0	503
0	112
0	40
0	207
1	201
2	243
89	781
5	729
2	1357
0	51
3	456
0	113
10	191
4	1393
13	1310
14	1335
2	1345
44	1441
0	1404
1	220
3	161
8	81
2	33
108	84
3	143
32	611
5	631
10	639
1	614
0	165
15	73
0	0
9	174
8	43
0	163
0	83
1	97
0	123
1	17
1	17
9	2
0	42
42	26
0	0
99	1549
29	220
0	478
2	1376
26	306
2	1182
0	624
5	701
0	354
0	378
0	174
12	20
20	123
2	288
10	177
33	223
25	4241
0	3933
0	2740
18	1821
38	1109
2	605
0	574
0	485
0	0
0	0
1	0
0	0
191	519
0	210
0	261
1	526
0	544
2	242
0	478
0	88
7	36
1	0
12	10
0	30
132	10
0	0
2	1
0	8
0	8
0	7
0	2
29	54
0	28
0	29
0	0
0	20
0	2226
0	2226
68	2127
0	2230
57	2182
3	668
30	1076
0	619
9	1142
13	789
0	119
2	53
0	146
8	62
13708	3701
38	149
13	3570
0	0
0	0
0	315
0	21
3	174
2	0
1	2
0	1
0	11
0	15
0	36
0	302
0	0
15	46
0	86
0	103
0	68
1	6
22	1164
1	1211
2	179
1	397
4	485
5	476
2	376
4	469
7	84
6	443
0	183
0	343
4	219
0	2
0	2
0	0
22	701
1	702
12	671
0	588
0	23
0	1
2	38
1	4
0	35
0	6
3	130
0	0
0	1
6	111
0	9
3	4
0	1
0	4
0	103
13	55
0	67
2	76
9	0
0	0
12	717
27	713
17	697
0	64
0	76
5	519
9	32
0	47
3	1
0	0
14	363
0	16
0	22
0	313
4	20
0	16
10	350
0	22
0	26
0	22
0	127
0	25
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
6	1482
0	1482
0	894
6	73
2	729
23	478
0	91
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3494	0
0	0
12	0
8	1968
1	2203
11	1932
1	0
1	866
30	0
1	201
0	327
5	208
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	0
56	0
0	0
293	7002
0	5816
120	6952
1018	2022
5	1988
0	776
10	798
0	1700
11	643
2	42
0	0
42	68
0	68
0	0
0	30
24	441
13	441
0	0
0	0
156	109
4	109
2	50
7	0
0	2753
0	2753
0	2753
0	2753
4	780
0	290
0	290
0	25
0	25
0	319
3	290
0	25
7	155
0	99
0	0
472	285
5	285
177	227
0	94
0	112
1	101
6	0
4	5
4	128
2	0
0	0
1	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
2	0
641	3571
0	3477
0	406
1	537
93	0
9	454
10	329
52	2
1	0
0	0
0	0
0	0
0	0
7	492
2	354
10	486
13	82
0	475
17	7
12	0
9	142
3	148
1	117
16	1
2	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
5	4
0	1
0	0
0	0
1708	2
2	0
32	1083
144	0
0	1083
15	0
0	0
0	0
11	1
0	1
0	0
9	0
0	0
7	2
0	0
0	0
2	4
29	4
24	1668
0	407
12	1601
0	1575
111	707
11	1520
26	1475
63	1286
0	404
7	263
24	273
8	516
42	0
14	111
360	0
10	321
89	75
2727	1889
6	1887
0	0
0	0
0	0
0	0
0	0
0	0
1439	2348
7	2264
4	2053
8	2164
0	1595
0	2020
0	1184
0	442
13	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
9	134
0	89
1	74
0	0
0	0
0	0
0	0
0	0
0	0
3	13
