ID,Description,n,setSize,percent,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,core_enrichment
GO:0009142,nucleoside triphosphate biosynthetic process,25,69,36.231884057971016,-0.6558344722459942,-2.0890789905437077,4.530699120246281e-5,0.007772090719416763,0.006814444000105759,1890,Dnajc30/Pklr/Dguok/Atpsckmt/Uqcc3/Cmpk1/Atp5g2/Atp5c1/Map2k1/Ndufc2/Sphk2/Atp5k/Atp5e/Atp5d/Antkmt/Atp5b/Atp5g3/Atp5pb/Atp5g1/Atp5o/Atp5j2/Atp5a1/Nme6/Atp5h/Atp5l
GO:0070129,regulation of mitochondrial translation,15,26,57.692307692307686,-0.7520445501391685,-2.065227347950861,4.7705775299099034e-5,0.00795626319154974,0.00697592345821036,3212,Mrps27/Mief1/Trmt10c/Fastkd3/Mtg2/Rcc1l/Coa3/Ngrn/Mpv17l2/Tsfm/Fastkd2/Cdk5rap1/Lrpprc/Uqcc2/Taco1
GO:0050974,detection of mechanical stimulus involved in sensory perception,1,35,2.857142857142857,0.8865610931364211,2.5587997868124464,5.384632188000585e-5,0.008737657204528517,0.007661037147138244,1,Strc
GO:0042267,natural killer cell mediated cytotoxicity,13,51,25.49019607843137,0.8038893888875348,2.4583185099100855,5.786817279926439e-5,0.009143171302283773,0.008016585378646017,1238,Gzmb/Rasgrp1/Arrb2/Havcr2/Vav1/Tap2/Rnf19b/Crk/Il18rap/Sh2d1b1/Klrk1/Ptpn6/Stat5b
GO:0007600,sensory perception,25,356,7.02247191011236,0.5584403912741691,2.170662734749293,7.516578363091915e-5,0.010966455948697662,0.009615211998919494,1146,Strc/Ccr2/Cfap69/Arrb2/Tjp1/Ppt1/Nipbl/Plcb2/Fyn/Myo7a/Eya4/Olfr558/Fbxo11/Olfr56/Rtn4/Alox5/Ttc8/Alms1/Rest/Serpine2/F2r/Fcgr4/Cdkn1b/Cfh/Fcgr1
GO:0009062,fatty acid catabolic process,49,91,53.84615384615385,-0.6403449828125558,-2.1663162646444487,7.613483129968359e-5,0.010966455948697662,0.009615211998919494,3841,Irs2/Abcd2/Acat2/Dbi/Acot7/Ces1f/Abhd3/Lpin1/Abhd1/Adtrp/Acaa1a/Eci2/Ehhadh/Ppard/Cpt2/Hadh/Acad11/Acaa2/Etfa/Echs1/Hadhb/Phyh/Decr1/Pck2/Abcd3/Pex5/Mtor/Nudt7/Nudt19/Etfb/Hsd17b10/Ivd/Etfdh/Crat/Mtln/Acads/Lpin3/Tysnd1/Acat1/Ilvbl/Gcdh/Pex7/Mlycd/Pex2/Acadvl/Slc27a4/Scp2/Lonp2/Aig1
GO:0006637,acyl-CoA metabolic process,32,71,45.07042253521127,-0.6668406903762797,-2.153920270812935,7.695463824907526e-5,0.010966455948697662,0.009615211998919494,2609,Acss1/Acaa2/Hmgcl/Mvk/Dlat/Fitm2/Pdk3/Acsl1/Cs/Nudt7/Nudt19/Suclg1/Pdha1/Hnf4a/Dld/Acly/Mcee/Fasn/Dip2a/Pdhb/Mpc1/Acat1/Sucla2/Mpc2/Gcdh/Suclg2/Acot4/Mlycd/Ogdh/Dgat1/Scp2/Acaca
GO:0035383,thioester metabolic process,32,71,45.07042253521127,-0.6668406903762797,-2.153920270812935,7.695463824907526e-5,0.010966455948697662,0.009615211998919494,2609,Acss1/Acaa2/Hmgcl/Mvk/Dlat/Fitm2/Pdk3/Acsl1/Cs/Nudt7/Nudt19/Suclg1/Pdha1/Hnf4a/Dld/Acly/Mcee/Fasn/Dip2a/Pdhb/Mpc1/Acat1/Sucla2/Mpc2/Gcdh/Suclg2/Acot4/Mlycd/Ogdh/Dgat1/Scp2/Acaca
GO:0001906,cell killing,52,160,32.5,0.707849598450187,2.528919150344643,7.854057391638899e-5,0.010966455948697662,0.009615211998919494,2273,Gzmb/Rasgrp1/H2-Q7/H2-Q6/Arrb2/Fcgr3/Itgam/Ppp3cb/Havcr2/Ccl17/B2m/Vav1/Ncf1/H2-Q4/Tap2/Cx3cr1/H2-T23/Nckap1l/H2-T10/Rnf19b/Crk/Cyrib/Ptprc/Il18rap/Sh2d1b1/H2-T22/Klrk1/H2-D1/Cfh/Fcgr1/Ptpn6/Stat5b/Lag3/Ctsc/Serpinb9/H2-K1/Oga/Tap1/Trem1/Arg1/Cxcl5/P2rx7/Kif5b/Stx7/Spi1/Il7r/H2-M3/Syk/Tyrobp/Unc13d/Cd55/Ctsh
GO:0042490,mechanoreceptor differentiation,4,73,5.47945205479452,0.7863962496616971,2.4916406183285775,9.063584658311819e-5,0.01236767324738731,0.010843776764645312,342,Strc/Pafah1b1/Ift88/Myo7a
GO:0006754,ATP biosynthetic process,23,48,47.91666666666667,-0.7184891265591952,-2.194854602679223,1.0140973401769521e-4,0.013530312067605377,0.011863159761929679,1890,Dnajc30/Pklr/Dguok/Atpsckmt/Uqcc3/Atp5g2/Atp5c1/Map2k1/Ndufc2/Sphk2/Atp5k/Atp5e/Atp5d/Antkmt/Atp5b/Atp5g3/Atp5pb/Atp5g1/Atp5o/Atp5j2/Atp5a1/Atp5h/Atp5l
GO:0031589,cell-substrate adhesion,103,340,30.294117647058822,0.5678679155285242,2.2069834412168157,1.0561786056641903e-4,0.01378542684436478,0.012086840290449923,3086,Strc/Madcam1/Pten/Vwf/Net1/Jak2/Adamts12/B4galt1/Cask/Rasa1/Stk4/Rock1/Whamm/Nid1/Nid2/Pdpk1/Lamb1/Crkl/Itgav/Pik3r1/Clasp2/Bcas3/Phldb2/Ptpra/Fer/Itga6/Cdkn2a/Crk/Csf1/Itgb5/Kdr/Bcr/Ptk2b/Trpm7/Map4k4/Lamc1/Ctnnb1/Angpt2/Fndc3b/Rsu1/Marcks/Macf1/Pecam1/Sirpa/Vcam1/Ptk2/Hpse/Itgb2/Rac1/Gcnt2/Efemp2/Calr/Trem1/Emilin1/S100a10/Col3a1/Bcl2/Ppm1f/Itga11/Fermt3/Bcl6/Utrn/Nrp1/Acvrl1/Prex1/Bst1/Skap1/Cass4/Itgb1/Smad3/Thsd1/Unc13d/Ninj1/Adamts9/Cdc42/Acer2/Clasp1/Slk/Dab2/Srgap2/Itgb3/Cd96/Axl/Cd3e/Smoc1/Itgal/Ldb1/Adam9/Parvg/Tek/Gpm6b/Coro1a/Itgb6/Jag1/Cd34/Mdk/Fbln1/Notch1/Itgb8/Mmp14/Myo1g/Wnt4/Itgb7
GO:0042472,inner ear morphogenesis,3,84,3.571428571428571,0.7515028243465628,2.43212951085133,1.1724432200592013e-4,0.014977338496245628,0.013131889235198356,342,Strc/Aldh1a3/Myo7a
GO:0060122,inner ear receptor cell stereocilium organization,3,35,8.571428571428571,0.8780768522980797,2.5343125023867215,1.224293347866558e-4,0.015313869292897528,0.013426954019036527,342,Strc/Ift88/Myo7a
GO:0006099,tricarboxylic acid cycle,21,28,75,-0.8008158527801325,-2.235595860477879,1.2932147883823626e-4,0.015606823018376497,0.013683811128528501,1996,Mdh2/Dlat/Cs/Ndufs4/Aco1/Suclg1/Pdha1/Fh1/Pdhb/Dlst/Idh3g/Sdhd/Idh3b/Sucla2/Suclg2/Sdhb/Ogdh/Sdhc/Idh2/Aco2/Mdh1
