gene_id	SYMBOL	KI_1	KI_2	KI_3	KI_4	KI_5	KO_1	KO_2	KO_3	KO_4	KO_5	WT_1	WT_2	WT_3	WT_4	WT_5
ENSMUSG00000000001	Gnai3	13.384586891818389	13.240583154516749	13.216824966148234	13.04043710265125	13.11397705408853	12.993041091815345	13.25190370438725	13.237354179006111	12.85393949613516	13.189656278559669	12.862666521361332	12.974403948972151	12.865454567850966	13.123359678838122	13.151384590062488
ENSMUSG00000000003	Pbsn	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861
ENSMUSG00000000028	Cdc45	9.409375635991106	9.2820201973738	9.413017970432984	9.213665185181299	9.253095620943022	8.763672142604873	9.362639169823174	9.136541420517895	8.64419813510124	9.063237718034216	8.915690085630413	9.027956866715666	8.810260607577948	9.148801523965156	9.189787932086917
ENSMUSG00000000031	H19	10.787887894742957	10.673709976050835	12.546116376820358	8.130861461547491	11.098127814286896	9.971381159237609	11.706572767273945	11.482190360551034	7.38560080726364	8.315940319044882	10.417222793442747	10.801272219160925	8.067098468747762	10.246606899240055	11.12298569599002
ENSMUSG00000000037	Scml2	7.065890870444982	6.777868523969865	6.928707708174075	7.175502578573805	6.906074960448785	6.89458313109504	6.919460822144317	7.147801001001965	7.1099411829515775	6.759921949989345	7.3013431321120255	7.06434251405918	7.162739541876206	7.005323028596121	6.869704423738969
ENSMUSG00000000049	Apoh	6.060411144302637	6.134191505154445	5.948269357153837	6.260702609333522	5.866584367038711	6.074564527213548	5.920686605648545	6.297285855067074	6.004978985714259	6.167005186563733	6.066533438361441	6.157129244791158	5.9793069855375895	5.980942806112535	6.064595289049458
ENSMUSG00000000056	Narf	11.143367107809992	11.135499749020722	11.216604223791377	10.922869482051606	10.91132991726957	11.145501931735662	11.087410843206195	11.064597264048155	11.392719037395771	11.017986831292832	10.888750637789782	11.118441970710018	11.163844072062442	10.856770054679071	10.895826667498818
ENSMUSG00000000058	Cav2	10.182612588250661	10.66373867689489	9.994848652483753	10.154780541380465	9.609550830694257	9.973857344245681	9.712249719753494	9.62719177814778	10.18612883276269	10.512542981297697	9.823257059108432	9.797939999944228	10.06176595754491	10.13007244930214	9.99748903043904
ENSMUSG00000000078	Klf6	13.27011221196571	13.852540413286688	13.439179516242431	13.51633662524488	13.440797675844276	13.370551729856361	13.086636826414297	13.474862157338396	13.235676432899734	13.570328818246516	12.802955291368095	12.838851396168417	13.540938563849522	13.48536797345016	13.202605315083126
ENSMUSG00000000085	Scmh1	10.042463565969811	10.33160117779361	10.36238135222576	10.376020981535248	10.112582644270766	10.15710243381198	10.274668076524842	10.290580399035553	10.290929363841716	10.024444908576097	10.670371299825533	10.541467416239186	10.10784385290981	10.216513013889628	10.334401778840537
ENSMUSG00000000088	Cox5a	12.497510402028702	12.13050389826348	12.38473795852328	12.466237181363125	12.3772699857608	12.30698808234019	12.138618465419409	12.185291224545885	12.051025545371644	12.206804632525623	12.448829257375097	12.417967841124733	12.124083171373917	12.381809817916855	12.125739737895701
ENSMUSG00000000093	Tbx2	8.530675231024867	8.746944691174992	8.398171496731825	8.594620682982393	8.914657434932412	9.087952789177193	8.98252528665245	8.699976286750571	8.64784176773099	8.90627795018392	8.843058532052819	9.054775024373157	8.642017621476592	8.535348468579311	8.788742562482344
ENSMUSG00000000094	Tbx4	7.229378093506975	7.846874450323435	7.1197883170886005	6.96115338265908	6.921877580459476	7.220038013479212	7.649120884427456	8.271716446927831	6.996251534913868	7.309395982274019	7.068618764195558	7.940720896900767	6.755142243437014	7.005323028596121	7.053782684882025
ENSMUSG00000000103	Zfy2	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861	5.654505515644861
ENSMUSG00000000120	Ngfr	8.223795351784695	8.185546885376136	7.5357787457993455	8.077002615468032	8.136806095266648	8.293221769902647	7.707133298255889	8.078225740543491	8.796175534176855	8.518951523375648	8.009741041260218	8.375905381895503	8.971718862333162	8.142354763385455	8.646336947138973
ENSMUSG00000000125	Wnt3	6.973978410333239	6.914792648993813	7.637103772898517	7.283049539068039	7.550996342040077	7.257018706229568	7.433825744456296	7.8183687591508875	7.201995979755416	7.082717389342278	7.287215052828086	7.6781644109216725	7.177371686136717	7.304415706193576	7.52580405090518
ENSMUSG00000000126	Wnt9a	6.917598853290448	7.557938024428099	6.818050302821329	6.769035251363017	6.906074960448785	6.944173725324617	6.444283146968321	7.0357921282920755	7.168352524578608	7.6718822963933295	6.900795196111627	7.041952814892532	7.314254286578419	6.789302627722657	7.092069728533653
ENSMUSG00000000127	Fer	9.992059474506897	9.978237399103575	9.890127623055413	9.894538502224892	10.010810182762851	10.02011112231169	9.886694331602031	9.888577645568688	10.056952970636795	10.214891085891376	9.827655477677688	9.757200857874953	9.997934984651003	9.974990555446293	9.96227958212234
